Site ID,Site Name,Latitude,Longitude,Elevation,Remarks,Agency Landowner,Aspect,Created Date,Area Name,Group Name,State,Status,Slope
"1035","Sanborn","38.18722222222222","-108.21305555555556","7860","1000 hours, oak, and ponderosa pine are collected off the 526 Road about one quarter mile south of the Sanborn Park RAWS.  Pinyon and juniper are collected approximately one eight mile west back down the Sanborn Park Road on the north side of the road.","USFS - US Forest Service","SW","2008-07-10T05:00Z","Rocky Mountain","GMUG NF","Colorado","Active","5"
"1037","Sand Creek Desert","44.12083333333334","-111.80777777777777","5460","Live fuel moisture data will be collected every two weeks. Annual Fine Fuel Load (tons per acre) 2014: 0.50; 2015: 0.83; 2016: 0.74; 2017: 0.97; 2018: 1.05; 2019: 1.13; 2020: 0.68; 2021: 0.78; 2022: 0.99; 2023: 0.99; 2024: 0.99 (10-yr Avg.: 0.92).","BLM - Bureau of Land Management","S","2014-07-03T05:00Z","Great Basin","Idaho Falls District","Idaho","Active","5"
"1038","Sand Dunes","37.72638888888889","-105.51055555555556","8317","","NPS - National Park Service","W","2009-06-18T05:00Z","Rocky Mountain","Sand Dunes National Park","Colorado","Active","5"
"1039","Sandoval","37.09055555555556","-107.32111111111111","8300","","BIA - Bureau of Indian Affairs","SE","2009-06-09T05:00Z","Rocky Mountain","Southern Ute Agency","Colorado","Active","5"
"1040","Sandstone","41.19638888888888","-107.21527777777779","8100","Site is in close proximity to Sandstone RAWS. Sandstone RAWS is not in the system currently, but will add it when it is.","USFS - US Forest Service","","2017-08-04T05:00Z","Rocky Mountain","Medicine Bow-Routt NF","Wyoming","Active","0"
"1043","Sauls Creek","37.23583333333333","-107.53611111111111","7069","","USFS - US Forest Service","S","2009-05-20T05:00Z","Rocky Mountain","San Juan NF","Colorado","Active","5"
"1045","Sawmill Park RAWS","41.07416666666667","-106.13111111111111","9078","Sample site is roughly 200 yards to the north of the RAWS site in mature lodgepole pine stand.","USFS - US Forest Service","W","2008-07-08T05:00Z","Rocky Mountain","Medicine Bow-Routt NF","Wyoming","Active","5"
"1046","Sawmill Saddle","46.44833333333333","-113.85027777777778","6600","","N/A","","2023-07-18T05:00Z","Northern Rockies","Bitterroot National Forest","Montana","Active","0"
"1047","Scab Creek Cheat","42.815555555555555","-109.56583333333333","8100","Brte 1.28 tons per acre","BLM - Bureau of Land Management","NE","2009-07-28T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","30"
"1048","SCD Chupadera","33.88166666666667","-106.23472222222222","6711","","BLM - Bureau of Land Management","N","2007-04-26T05:00Z","Southwest","BLM - Socorro District","New Mexico","Active","20"
"1049","SCD Datil PIPO","34.17944444444444","-107.89472222222223","7629","","BLM - Bureau of Land Management","N","2007-04-26T05:00Z","Southwest","BLM - Socorro District","New Mexico","Active","10"
"1050","SCD Datil Well","34.152499999999996","-107.86027777777777","7482","","BLM - Bureau of Land Management","NE","2007-04-26T05:00Z","Southwest","BLM - Socorro District","New Mexico","Active","5"
"1068","Schoolhouse","44.306666666666665","-106.97916666666667","8000","Located near School House RAWS.  1,000 hr is shaded reported, but unshaded also taken.  Live FM in Lodgepole is New veg reported, but old also taken and reported until the first last 2 weeks in July.  Live FM in sage is New veg reported, but old also taken and reported until the first 2 weeks in july.","USFS - US Forest Service","E","2008-07-15T05:00Z","Rocky Mountain","Bighorn NF","Wyoming","Active","10"
"1073","Sellers Creek","43.25333333333333","-111.80777777777777","6600","","BLM - Bureau of Land Management","SE","2006-01-01T06:00Z","Great Basin","Idaho Falls District","Idaho","Active","30"
"1078","Sevier Reservoir","39.583333333333336","-112.0","5330","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Fillmore Field Office","Utah","Active","0"
"1083","Shenango","45.45111111111111","-111.21888888888888","5370","Also sampled mallow leaved ninebark
Sampling site for PICO is upriver in a clearcut to the east of the road between stormcastle creek and shenango creak. Fuels at the RAWS site have been thinned and managed low amounts of mortality and dead and down fuels are present.","USFS - US Forest Service","S","2009-03-12T05:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","40"
"1084","Shields","46.18805555555555","-110.40472222222223","6416","","USFS - US Forest Service","S","2010-08-13T05:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","10"
"1086","Shingle Creek","38.57972222222222","-112.46416666666667","7000","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Fillmore Field Office","Utah","Active","0"
"1093","Shoshone Basin","42.18805555555555","-114.49222222222222","5300","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Twin Falls District","Idaho","Active","0"
"1094","Signal Mountain","43.85138888888889","-110.56416666666667","7600","","NPS - National Park Service","N","2006-01-01T06:00Z","Great Basin","Grand Teton NP","Wyoming","Active","30"
"1095","Signal Peak","38.63194444444444","-112.0611111111111","8750","","USFS - US Forest Service","","2006-01-01T06:00Z","Great Basin","Fishlake NF","Utah","Active","0"
"1098","Simco","43.08833333333334","-115.96638888888889","3000","This site is a Fuel Break on the Morely Nelson Birds of Prey National Conservation Area.  Forage kochia is the primary fuel break surronded by many annual and perrenial grasses that become fully cured during the summer.","BLM - Bureau of Land Management","S","2014-10-01T05:00Z","Great Basin","Boise FO","Idaho","Active","0"
"1101","Six Mile North","47.946666666666665","-113.86999999999999","3700","","USFS - US Forest Service","W","2009-08-14T05:00Z","Northern Rockies","Flathead NF","Montana","Active","20"
"1103","Middle Mountain","37.4546","-107.5413","8181","","USFS - US Forest Service","","2011-07-16T05:00Z","Rocky Mountain","San Juan NF","Colorado","Active","0"
"1104","Skidway","46.3575","-111.0961111111111","5660","TOWNSEND RD - Douglas Fir 25% coverJuniper 10% coverAspen 2% coverSagebrush 30% coverGrasses 50% cover","USFS - US Forest Service","NW","2022-08-17T05:00Z","Northern Rockies","Helena - Lewis and Clark National Forest","Montana","Active","10"
"1105","Skihill","44.94361111111111","-116.18777777777778","5600","","USFS - US Forest Service","S","2006-01-01T06:00Z","Great Basin","Payette NF","Idaho","Active","0"
"1106","Slate Creek","42.025","-110.48472222222222","6853","","BLM - Bureau of Land Management","N","2008-07-17T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","5"
"1126","SNF Gurule","36.24194444444444","-106.73611111111111","8950","","USFS - US Forest Service","","2022-08-17T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","0"
"1110","Sledgehammer South","39.91861111111111","-105.39666666666668","8700","","USFS - US Forest Service","W","2011-01-14T06:00Z","Rocky Mountain","PSICC","Colorado","Active","20"
"1111","Slim Buttes","45.37138888888889","-103.14694444444446","3613","","BLM - Bureau of Land Management","W","2011-05-20T05:00Z","Northern Rockies","Miles City BLM Dispatch","Montana","Active","25"
"1112","Slim Sam","46.24138888888889","-111.71638888888889","5400","TOWNSEND RD - Elkhorn is the nearest RAWs site.","USFS - US Forest Service","SE","2009-02-11T06:00Z","Northern Rockies","Helena - Lewis and Clark National Forest","Montana","Active","5"
"1113","Smith Creek","46.446666666666665","-114.22305555555556","5550","","USFS - US Forest Service","SE","2016-06-30T05:00Z","Northern Rockies","Bitterroot National Forest","Montana","Active","0"
"1118","Smiths Fork","42.1325","-110.88555555555556","6626","","BLM - Bureau of Land Management","NW","2008-07-18T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","0"
"1120","SNF 6A","36.4225","-106.79388888888889","7733","","USFS - US Forest Service","SW","2020-04-30T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","5"
"1121","SNF Banco Bonito","35.84583333333334","-106.61305555555555","8370","","USFS - US Forest Service","SW","2014-04-02T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","5"
"1122","SNF Caja Del Rio","35.703611111111115","-106.1675","7057","","USFS - US Forest Service","SE","2007-04-26T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","5"
"1123","SNF Cordovas","36.14416666666666","-106.74416666666667","8320","","USFS - US Forest Service","NE","2022-08-17T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","20"
"1124","SNF Encinoso","35.665","-105.43444444444445","7630","","USFS - US Forest Service","E","2007-04-26T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","7"
"1125","SNF French Mesa","36.294999999999995","-106.77666666666667","8000","","USFS - US Forest Service","S","2018-06-19T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","20"
"1127","SNF Joaquin","35.77972222222222","-106.79444444444444","6920","","USFS - US Forest Service","SE","2020-04-30T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","10"
"1128","SNF La Cueva","35.61333333333334","-105.73083333333334","7925","","USFS - US Forest Service","SE","2007-04-26T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","10"
"1129","SNF Las Vacas","35.995","-106.81833333333333","8200","Jemez RAWS is the closest, but will not be used for weather indices when gathering samples because it is not reflective of the sample site.  The sample-taker will spin weather when collecting samples.  This site was chosen because it is representative of fuel conditions on the Cuba Ranger District.","USFS - US Forest Service","S","2011-07-10T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","20"
"1130","SNF Pecos","35.544999999999995","-105.49694444444445","8100","","USFS - US Forest Service","S","2007-04-26T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","10"
"1131","SNF Watershed","35.68666666666666","-105.86027777777777","7674","","USFS - US Forest Service","SE","2007-04-26T05:00Z","Southwest","USFS - Santa Fe NF","New Mexico","Active","15"
"1132","Snow Springs 1","41.45277777777778","-109.1875","8317","","BLM - Bureau of Land Management","NE","2008-07-15T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","0"
"1322","West Fork Brownlee","44.68833333333333","-116.92444444444445","4700","","USFS - US Forest Service","NW","2012-06-10T05:00Z","Great Basin","Payette NF","Idaho","Active","30"
"1133","Snow Springs 2","41.419999999999995","-109.13472222222222","8222","","BLM - Bureau of Land Management","SW","2008-07-15T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","10"
"1134","Snowbasin","41.224444444444444","-111.86361111111111","6313","NAD 83 used for coordinates.","USFS - US Forest Service","N","2009-06-03T05:00Z","Great Basin","Wasatch-Cache NF","Utah","Active","0"
"1138","Soda Creek","39.559999999999995","-105.9863888888889","9237","","USFS - US Forest Service","W","2009-06-30T05:00Z","Rocky Mountain","White River NF","Colorado","Active","5"
"1139","Soda Hills","42.7425","-111.79222222222222","6210","2024 Fine Fuel Loading (tons per acre): 1.07 (Avg. 0.94).","BLM - Bureau of Land Management","SW","2006-01-01T06:00Z","Great Basin","Idaho Falls District","Idaho","Active","0"
"1146","South 6,000","46.855000000000004","-110.98222222222222","6000","BELT CREEK WHITE SULPHUR SPRINGS RD","USFS - US Forest Service","S","2011-01-12T06:00Z","Northern Rockies","Helena - Lewis and Clark National Forest","Montana","Active","10"
"1147","South 6,500","46.87416666666667","-110.99444444444444","6500","BELT CREEK WHITE SULPHUR SPRINGS RD","USFS - US Forest Service","S","2011-01-12T06:00Z","Northern Rockies","Helena - Lewis and Clark National Forest","Montana","Active","5"
"1148","South 7,000","46.90138888888889","-110.9675","7000","BELT CREEK WHITE SULPHUR SPRINGS RD - sample site was located on Calf Creek road","USFS - US Forest Service","S","2011-01-12T06:00Z","Northern Rockies","Helena - Lewis and Clark National Forest","Montana","Active","5"
"1149","South Canyon","39.56527777777777","-107.41111111111111","5757","","BLM - Bureau of Land Management","S","2011-08-04T05:00Z","Rocky Mountain","Glenwood Springs Field Office","Colorado","Active","15"
"1153","South Grays Creek","44.54694444444444","-116.33388888888888","4575","Average height - 36 inches
Percent dead - 20%
Continuity of layer - Continuous
Percent Cover - Wyoming Sage (70%)","USFS - US Forest Service","W","2012-07-18T05:00Z","Great Basin","Payette NF","Idaho","Active","10"
"1154","South Sawmill","47.5625","-107.5286111111111","3203","","BLM - Bureau of Land Management","SW","2011-05-11T05:00Z","Northern Rockies","Miles City BLM Dispatch","Montana","Active","65"
"1155","South Table Mountain","39.74055555555556","-105.18333333333334","5880","2.5 mi ENE of Lookout Mtn RAWS. On CSFS Golden District property.","USFS - US Forest Service","S","2009-07-07T05:00Z","Rocky Mountain","Colorado State Forest Service Golden District","Colorado","Active","0"
"1156","Spar Canyon","44.28333333333333","-114.13333333333334","6900","Site located off of the Spar Canyon road at the Bradshaw Basin turn.","BLM - Bureau of Land Management","S","2016-03-30T05:00Z","Great Basin","Idaho Falls District","Idaho","Active","0"
"1158","Spear Hunter","39.364444444444445","-108.36583333333333","5850","","BLM - Bureau of Land Management","NW","2009-06-23T05:00Z","Rocky Mountain","Grand Junction Field Office","Colorado","Active","25"
"1159","Split Rock","43.56055555555555","-107.39750000000001","6000","","BLM - Bureau of Land Management","N","2008-07-10T05:00Z","Rocky Mountain","Wind River-Bighorn Basin District","Wyoming","Active","26"
"1161","Spring City","39.45638888888889","-111.4263888888889","1480","","USFS - US Forest Service","SW","2012-08-08T05:00Z","Great Basin","Manti-La Sal NF North","Utah","Inactive","30"
"1162","Spring Creek","44.44444444444444","-109.03888888888889","5577","Site is 5 miles south of Cody, WY.","BLM - Bureau of Land Management","SE","2009-06-02T05:00Z","Rocky Mountain","Wind River-Bighorn Basin District","Wyoming","Active","3"
"1163","Spring Valley","43.574444444444445","-103.71694444444445","4741","","OTHR - Other","S","2019-08-22T05:00Z","Rocky Mountain","State Of South Dakota","South Dakota","Active","0"
"1164","Square Top","42.57222222222222","-109.57111111111111","7246","WX Zone 278","BLM - Bureau of Land Management","SW","2008-07-14T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","0"
"1167","Squaw Peak","40.301111111111105","-111.625","6688","","USFS - US Forest Service","","2006-01-01T06:00Z","Great Basin","Uinta NF","Utah","Active","0"
"1174","Steamboat","46.26083333333333","-108.09972222222221","3770","","BLM - Bureau of Land Management","N","2012-09-05T05:00Z","Northern Rockies","Billings BLM Dispatch","Montana","Active","0"
"1175","Steck Park","44.27027777777778","-117.13472222222222","2375","","USFS - US Forest Service","S","2012-06-10T05:00Z","Great Basin","Payette NF","Idaho","Active","15"
"1176","D3 - Steel Creek","45.60277777777778","-113.3461111111111","6300","1000 hour fuels only sampled at this site.","USFS - US Forest Service","W","2009-06-17T05:00Z","Northern Rockies","Beaverhead-Deerlodge NF","Montana","Active","10"
"1178","Stevens Gulch","38.901111111111106","-107.61972222222222","6701","This site is above (east of) Stevens Gulch Road just north of a gated mine road.
This is the driest fuels collection site in the MIFMU.  It is on a southwest aspect and the associated RAWS (Jay) shows some of the most hot and dry weather in the Unit.","USFS - US Forest Service","SW","2008-07-09T05:00Z","Rocky Mountain","Uncompahgre Field Office","Colorado","Active","30"
"1180","Stewart Creek North","48.603611111111114","-114.87055555555555","4570","","USFS - US Forest Service","N","2021-03-05T06:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","0"
"1181","Stewart Creek South","48.61888888888889","-114.88361111111112","3993","","USFS - US Forest Service","S","2021-03-05T06:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","5"
"1182","Stinking Springs","37.358333333333334","-108.49944444444445","6489","NORTH OF US HWY 160 AND EAST OF TOTTEN RES.","BLM - Bureau of Land Management","W","2008-07-15T05:00Z","Rocky Mountain","San Juan NF","Colorado","Active","5"
"1191","Sugarloaf","40.018055555555556","-105.36083333333333","6758","Sample site within 50 yards of Sugarloaf RAWS location.","USFS - US Forest Service","SE","2008-07-16T05:00Z","Rocky Mountain","Arapaho and Roosevelt NF","Colorado","Active","10"
"1194","Sullivan North","48.8725","-115.38666666666667","5671","","USFS - US Forest Service","N","2021-03-05T06:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","5"
"1196","Sullivan South","48.873333333333335","-115.38027777777778","5667","","USFS - US Forest Service","S","2021-03-05T06:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","0"
"1201","Sundance","37.24722222222222","-108.78416666666666","6800","","S&PF - State and Private Forestry","SE","2009-07-15T05:00Z","Rocky Mountain","Ute Mountain Ute Agency","Colorado","Active","0"
"1202","Sunset Heights","45.10916666666667","-113.85027777777778","4353","","BLM - Bureau of Land Management","SW","2006-01-01T06:00Z","Great Basin","Salmon FO","Idaho","Active","10"
"1203","Swede Mtn","48.367777777777775","-115.4625","4125","My list of menu options for fuel types does not include Spirea or Doug Fir Needles.","USFS - US Forest Service","W","2013-07-23T05:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","15"
"1205","Sweetwater Campground 1","42.55972222222222","-109.06833333333333","8394","","BLM - Bureau of Land Management","","2008-07-15T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Active","0"
"1206","Sweetwater Campground 2","42.56194444444444","-109.06805555555555","8377","","BLM - Bureau of Land Management","N","2008-07-15T05:00Z","Rocky Mountain","Wyoming High Desert District","Wyoming","Inactive","0"
"1207","Switchback","44.82055555555556","-107.32472222222222","5500","Established first in 2008 by Comstock.  Burgess is not representative RAWS due to elevation and fuel difference, but closest.  1,000 hr reported is shaded, and pondo is new growth.  At site (drainage above FS boundary sign), South facing slope is used for unshaded, north facing is used for shaded.","USFS - US Forest Service","E","2008-07-15T05:00Z","Rocky Mountain","Bighorn NF","Wyoming","Active","45"
"1210","Sylvan","44.47944444444445","-110.15583333333333","8504","Live fuels include both old and new growth.","NPS - National Park Service","SW","2010-07-02T05:00Z","Northern Rockies","Yellowstone National Park","Wyoming","Active","30"
"1211","Table Legs Butte","43.41861111111111","-112.79055555555556","5153","Live fuel moisture data will be collected every two weeks. Annual Fine Fuel Load (tons per acre) 2014: 0.26; 2015: 0.44; 2016: 0.35; 2017: 0.46; 2018: 0.58; 2019: 0.78; 2020: 0.53; 2021: 0.63; 2022: 0.24; 2023: 0.46; 2024: 0.34 (10-yr Avg.: 0.48).","BLM - Bureau of Land Management","SW","2006-01-01T06:00Z","Great Basin","Idaho Falls District","Idaho","Active","10"
"650","Kinsman Ceanothus, Buckbrush New","37.198","-119.4198","4000","Live fuel samples have been taken in this area since 1987.

Site was burned up in the 2020 Creek Fire. Not available to sample as of September 2020. hannah haley 4.12.21","USFS - US Forest Service","SE","2010-04-06T05:00Z","Southern California","Sierra NF","California","Inactive","15"
"1214","TAD Copper Hill South","36.21361111111111","-105.75916666666667","7530","","BLM - Bureau of Land Management","S","2013-05-24T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","20"
"1215","TAD Scout Camp North","35.906666666666666","-105.89555555555556","7417","","BLM - Bureau of Land Management","N","2013-05-24T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","18"
"1217","TAD TAFO CH1","36.21361111111111","-105.7611111111111","7640","","BLM - Bureau of Land Management","N","2007-05-02T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","6"
"1424","TNF Globe - Bulldog","33.505","-111.6167","2032","","USFS - US Forest Service","null","2020-01-01T07:00Z","Southwest","USFS - Tonto NF","Arizona","Active","null"
"962","Quincy RD","39.973333333333336","-120.94194444444445","3652","","USFS - US Forest Service","SW","2010-08-19T05:00Z","Northern California","Plumas NF","California","Active","3"
"1218","TAD TAFO CR1","36.93888888888888","-105.66833333333334","6500","This station reported as inactive... effective 8-13-2012... je, swcc.","BLM - Bureau of Land Management","W","2007-05-02T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","20"
"1219","TAD TAFO PM1","36.71333333333334","-105.80138888888888","7660","This station reported as inactive... effective 8-13-2012... je, swcc.","BLM - Bureau of Land Management","S","2007-05-02T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","2"
"1220","TAD TAFO SC1","35.9","-105.89","7300","","BLM - Bureau of Land Management","N","2007-05-02T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","5"
"1221","TAD TAFO WM1","36.74305555555556","-105.93666666666667","8260","This station reported as inactive... effective 8-13-2012... je, swcc.","BLM - Bureau of Land Management","SE","2007-05-02T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","5"
"1222","TAD TAFO WR1","36.71333333333334","-105.66861111111112","7600","","BLM - Bureau of Land Management","NW","2007-05-02T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","25"
"1223","TAD Wild Rivers North","36.689166666666665","-105.67472222222223","7600","","BLM - Bureau of Land Management","N","2013-05-24T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","20"
"1224","TAD Wild Rivers South","36.683055555555555","-105.66972222222223","7668","","BLM - Bureau of Land Management","S","2013-05-24T05:00Z","Southwest","BLM - Taos District","New Mexico","Active","15"
"1226","Tally Lake North","48.41361111111111","-114.6763888888889","4660","2019 and previous englemann spruce data is actually subalpine.  Subalpine catagory will be correct species collection as of sept 2019","USFS - US Forest Service","N","2010-05-27T05:00Z","Northern Rockies","Flathead NF","Montana","Active","25"
"1227","Tally Lake South","48.405833333333334","-114.70194444444445","4760","","USFS - US Forest Service","S","2010-05-27T05:00Z","Northern Rockies","Flathead NF","Montana","Active","30"
"1229","Tankey","42.87777777777778","-117.43222222222222","4150","Sagebrush sampling site established in 2000. Inactive.","BLM - Bureau of Land Management","SE","2008-02-05T06:00Z","Northwest","NW12-VAD","Oregon","Inactive","5"
"1232","Taylor Park","38.911944444444444","-106.61777777777777","9995","","USFS - US Forest Service","NE","2014-07-08T05:00Z","Rocky Mountain","GMUG NF","Colorado","Active","20"
"1233","Teepee","43.723888888888894","-103.93138888888889","5100","","N/A","S","2008-06-16T05:00Z","Rocky Mountain","Black Hills NF","South Dakota","Active","0"
"1240","Tepee","45.928888888888885","-113.74222222222222","6257","","USFS - US Forest Service","S","2009-06-29T05:00Z","Northern Rockies","Bitterroot National Forest","Montana","Inactive","10"
"1242","Test Site","46.89416666666666","-113.99388888888889","3200","This is a test site. The values on this table are for test purposes only and do not reflect actual fuel data.","BLM - Bureau of Land Management","N","2008-12-10T06:00Z","Northern Rockies","Example","Montana","Active","0"
"442","Fernwood","40.869166666666665","-123.85","2760","Sampling began Sept 2005. Upper elevation northern California coastal influence.","S&PF - State and Private Forestry","W","2010-09-06T05:00Z","Northern California","CalFire Humboldt Unit","California","Active","5"
"1439","McKinley","44.656","-83.9479","972","New Site- Added fall of 2022","USFS - US Forest Service","null","2022-09-06T04:00Z","Eastern Area","Huron-Manistee NF","Michigan","Active","null"
"1243","The Rim","43.12972222222222","-110.20416666666667","5058","","USFS - US Forest Service","","2013-06-24T05:00Z","Great Basin","Bridger-Teton NF","Wyoming","Active","0"
"1244","Three Creek","42.0775","-115.18222222222222","5500","","BLM - Bureau of Land Management","S","2006-01-01T06:00Z","Great Basin","Twin Falls District","Idaho","Active","0"
"1245","Three Island","42.95611111111111","-115.23472222222222","2900","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Twin Falls District","Idaho","Active","0"
"1246","Threemile","45.4975","-106.02472222222222","3400","","USFS - US Forest Service","SW","2018-12-19T06:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","0"
"1248","Thunder Basin Work Center","43.17805555555555","-105.15583333333333","4735","Baking Fuel Samples in an oven.","N/A","","2012-05-25T05:00Z","Rocky Mountain","Medicine Bow-Routt NF","Wyoming","Active","0"
"1250","Timber Creek","44.0375","-109.18055555555556","7800","","USFS - US Forest Service","W","2016-12-01T06:00Z","Rocky Mountain","Shoshone NF","Wyoming","Active","10"
"1251","Timbered Island","43.70722222222223","-110.71888888888888","6570","","NPS - National Park Service","SE","2006-01-01T06:00Z","Great Basin","Grand Teton NP","Wyoming","Active","40"
"1252","TNF Globe RAWS","33.32666666666667","-110.76666666666667","4137","","USFS - US Forest Service","","2010-08-06T05:00Z","Southwest","USFS - Tonto NF","Arizona","Active","0"
"1253","TNF Globe Timbercamp","33.69222222222222","-110.57166666666666","5674","","USFS - US Forest Service","N","2022-10-05T05:00Z","Southwest","USFS - Tonto NF","Arizona","Active","20"
"1254","TNF Mt Ord","33.85388888888889","-111.4475","4600","","USFS - US Forest Service","SW","2019-10-21T05:00Z","Southwest","USFS - Tonto NF","Arizona","Active","35"
"1255","TNF Payson RD","34.242222222222225","-111.30583333333333","5000","","USFS - US Forest Service","","2012-04-18T05:00Z","Southwest","USFS - Tonto NF","Arizona","Active","30"
"1260","Towanta Flat","40.44694444444444","-110.49916666666667","7695","","BIA - Bureau of Indian Affairs","SE","2009-06-16T05:00Z","Great Basin","Uintah Ouray - BIA","Utah","Active","15"
"1270","Triangle","42.805","-116.63166666666666","5186","","BLM - Bureau of Land Management","S","2009-07-31T05:00Z","Great Basin","Boise FO","Idaho","Active","10"
"1274","Trumbull","39.251666666666665","-105.24111111111111","6685","","USFS - US Forest Service","SE","2013-06-17T05:00Z","Rocky Mountain","PSICC","Colorado","Active","8"
"1275","Tule Valley","39.35","-113.36666666666666","5200","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Fillmore Field Office","Utah","Active","0"
"1277","Turkey Springs","37.3325","-107.12555555555555","7840","Average Duff and Little depth 1.7 inches
Ground area covered by Duff 95 percent","USFS - US Forest Service","W","2009-07-10T05:00Z","Rocky Mountain","San Juan NF","Colorado","Inactive","10"
"1278","Tweedy","36.62444444444444","-113.69194444444445","4600","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Arizona Strip District","Arizona","Active","0"
"1288","Vernon","40.06055555555555","-112.32527777777777","5640","","BLM - Bureau of Land Management","","2006-01-01T06:00Z","Great Basin","Salt Lake Field Office","Utah","Active","0"
"1289","Vine Creek","45.617222222222225","-113.96805555555555","5221","","USFS - US Forest Service","","2015-07-10T05:00Z","Great Basin","Salmon-Challis NF","Idaho","Active","0"
"1300","Wales City","39.486111111111114","-111.69888888888889","7528","","USFS - US Forest Service","SE","2012-08-08T05:00Z","Great Basin","Manti-La Sal NF North","Utah","Inactive","5"
"1306","Warren Lamb Draw","43.79611111111111","-103.44333333333334","5000","","S&PF - State and Private Forestry","SE","2010-01-07T06:00Z","Rocky Mountain","Custer State Park Field Office","South Dakota","Active","30"
"1311","Weaver Draw","48.83027777777778","-115.22916666666667","2781","","USFS - US Forest Service","N","2021-03-05T06:00Z","Northern Rockies","Kootenai National Forest","Montana","Active","15"
"1316","Weiser River","44.847500000000004","-116.42666666666668","3900","","USFS - US Forest Service","","2006-01-01T06:00Z","Great Basin","Payette NF","Idaho","Active","0"
"1319","West Bridger","45.629444444444445","-109.83027777777778","4940","","USFS - US Forest Service","W","2022-06-02T05:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","0"
"1320","West Elk Creek","39.72083333333334","-107.65555555555557","8579","","USFS - US Forest Service","SW","2011-08-04T05:00Z","Rocky Mountain","White River NF","Colorado","Active","5"
"1324","West Glacier","48.50222222222222","-113.9863888888889","3200","The site represents a valley bottom in a fairly thick fuel model 10. It was chosen for its accessibility to downed 1000 hr fuels which are mostly lodgepole.  New growth for Serviceberry and Pinegrass, but lodgepole needles are old growth or second year growth.","NPS - National Park Service","S","2010-02-02T06:00Z","Northern Rockies","Glacier National Park","Montana","Active","0"
"1326","West Scofield","39.77777777777778","-111.21222222222222","7605","","USFS - US Forest Service","N","2009-06-19T05:00Z","Great Basin","Manti-La Sal NF North","Utah","Inactive","10"
"1328","Whiskey Gulch","41.24722222222222","-105.43055555555556","8472","","USFS - US Forest Service","E","2008-07-08T05:00Z","Rocky Mountain","Medicine Bow-Routt NF","Wyoming","Active","5"
"1331","White Pine","42.96944444444445","-109.76638888888888","2480","","USFS - US Forest Service","","2013-06-24T05:00Z","Great Basin","Bridger-Teton NF","Wyoming","Active","0"
"1333","Whitegrass Ranch","43.63972222222222","-110.76611111111112","6500","","NPS - National Park Service","SE","2006-01-01T06:00Z","Great Basin","Grand Teton NP","Wyoming","Active","0"
"1334","Whitetail","45.64388888888889","-105.98222222222222","4000","","USFS - US Forest Service","SW","2018-12-19T06:00Z","Northern Rockies","Custer - Gallatin National Forest","Montana","Active","0"
